date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2023-01-22,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-01-22 02:32:00,806,114,294,44,44
2023-11-27,IV Stands,0,0,2023-11-27 19:33:00,753,112,399,58,58
2023-09-11,Stretchers,0,0,2023-09-11 10:40:00,919,137,163,25,25
2023-11-05,Stretchers,0,1,2023-11-05 22:29:00,874,125,187,26,26
2024-11-15,Stretchers,0,0,2024-11-15 06:17:00,936,134,182,25,25
2024-08-19,Suction Machines,0,0,2024-08-19 15:56:00,912,127,157,24,24
2024-06-29,Operation Tables,0,1,2024-06-29 06:42:00,872,124,89,11,11
2023-04-16,Electrosurgical Units (Cautery),0,1,2023-04-16 22:33:00,791,115,79,11,11
2024-11-19,Sterilization Equipment (Autoclaves),0,0,2024-11-19 01:29:00,815,110,90,12,12
2024-08-06,Crash Carts,0,0,2024-08-06 23:59:00,903,124,14,4,4
2023-12-21,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-12-21 22:52:00,728,107,273,40,40
2024-08-12,Sterilization Equipment (Autoclaves),0,0,2024-08-12 17:41:00,873,121,108,15,15
2024-05-07,Operation Tables,0,0,2024-05-07 05:24:00,786,109,70,11,11
2024-12-04,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-12-04 07:39:00,733,102,297,42,42
2024-11-03,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-11-03 16:29:00,925,126,343,47,47
2024-08-04,IV Stands,1,1,2024-08-04 15:29:00,995,136,479,66,66
2024-09-23,Surgical Lights,0,0,2024-09-23 16:33:00,863,120,42,5,5
2023-12-02,MRI Machines,0,1,2023-12-02 05:32:00,923,138,148,19,19
2023-06-21,Infusion Pumps / Syringe Pumps,0,0,2023-06-21 14:22:00,889,120,281,41,41
2023-06-28,Sterilization Equipment (Autoclaves),0,0,2023-06-28 15:28:00,933,140,121,17,17
2023-03-19,IV Stands,0,1,2023-03-19 22:17:00,967,143,505,73,73
2023-03-18,Operation Tables,0,1,2023-03-18 02:15:00,1021,142,84,11,11
2023-06-16,Defibrillators,0,0,2023-06-16 04:20:00,853,115,32,3,3
2023-10-12,Wheelchairs,0,0,2023-10-12 15:33:00,834,113,220,30,30
2024-08-10,Operation Tables,0,1,2024-08-10 17:56:00,833,118,80,9,9
2024-09-19,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-09-19 01:45:00,921,131,384,56,56
2024-07-06,Suction Machines,0,1,2024-07-06 03:42:00,829,112,139,20,20
2024-03-22,IV Stands,1,0,2024-03-22 13:29:00,775,113,384,54,54
2023-07-10,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-07-10 06:25:00,604,86,260,34,34
2024-05-20,ECG Machines,0,0,2024-05-20 11:59:00,931,131,304,45,45
2023-12-17,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-12-17 08:27:00,784,110,251,34,34
2023-03-09,X-ray Machines,0,0,2023-03-09 02:04:00,1054,145,293,42,42
2024-11-15,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-11-15 00:09:00,931,129,313,46,46
2023-02-14,Surgical Lights,0,0,2023-02-14 04:49:00,956,130,72,9,9
2024-06-20,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-06-20 19:29:00,927,137,381,53,53
2023-05-12,Infusion Pumps / Syringe Pumps,0,0,2023-05-12 23:37:00,760,114,277,41,41
2024-02-10,Oxygen Cylinders / Central Oxygen Supply,1,1,2024-02-10 11:07:00,881,133,356,52,52
2024-06-14,ECG Machines,0,0,2024-06-14 04:58:00,909,128,205,31,31
2024-04-05,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-04-05 05:40:00,838,116,304,44,44
2023-05-28,X-ray Machines,0,1,2023-05-28 17:57:00,772,109,232,33,33
2023-04-14,Wheelchairs,0,0,2023-04-14 02:48:00,784,118,239,35,35
2024-03-18,Crash Carts,0,0,2024-03-18 23:41:00,956,138,11,2,2
2023-12-06,Surgical Instrument Sets,0,0,2023-12-06 15:43:00,928,127,95,12,12
2023-08-12,"Patient Monitors (ECG, BP, SpO2)",0,1,2023-08-12 19:51:00,672,99,288,44,44
2023-12-26,CT Scanners,0,0,2023-12-26 06:24:00,867,118,61,9,9
2024-03-02,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-03-02 12:33:00,949,138,392,55,55
2023-01-08,ECG Machines,0,1,2023-01-08 05:33:00,768,107,202,28,28
2023-03-26,ECG Machines,0,1,2023-03-26 17:03:00,780,118,208,28,28
2024-07-17,CT Scanners,0,0,2024-07-17 19:10:00,881,127,99,14,14
2024-10-23,Defibrillators,0,0,2024-10-23 17:25:00,859,125,32,3,3
2024-03-07,MRI Machines,0,0,2024-03-07 16:31:00,915,126,73,13,13
2024-12-22,Suction Machines,0,1,2024-12-22 05:38:00,859,116,126,19,19
2024-02-11,Anesthesia Machines,0,1,2024-02-11 06:33:00,753,106,51,6,6
2024-11-04,Anesthesia Machines,0,0,2024-11-04 01:35:00,760,104,58,6,6
2024-05-24,Electrosurgical Units (Cautery),0,0,2024-05-24 12:56:00,1005,137,45,6,6
2023-11-06,Infusion Pumps / Syringe Pumps,0,0,2023-11-06 19:09:00,876,121,280,41,41
2023-06-03,Operation Tables,0,1,2023-06-03 23:04:00,801,115,39,5,5
2023-04-14,Anesthesia Machines,0,0,2023-04-14 22:27:00,738,102,58,8,8
2024-06-26,Suction Machines,0,0,2024-06-26 07:11:00,834,121,148,19,19
2024-03-05,Ventilators,0,0,2024-03-05 23:24:00,893,124,144,20,20
2023-08-05,"Patient Monitors (ECG, BP, SpO2)",0,1,2023-08-05 16:20:00,934,131,409,58,58
2024-08-22,Defibrillators,1,0,2024-08-22 19:10:00,836,114,63,7,7
2024-07-13,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-07-13 15:19:00,803,110,309,44,44
2023-11-27,Surgical Instrument Sets,0,0,2023-11-27 20:39:00,834,119,97,14,14
2024-10-28,IV Stands,0,0,2024-10-28 17:04:00,873,119,445,61,61
2023-01-01,ECG Machines,0,1,2023-01-01 10:10:00,807,110,215,29,29
2023-10-28,"Patient Monitors (ECG, BP, SpO2)",0,1,2023-10-28 01:31:00,654,98,282,40,40
2023-03-20,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-03-20 04:53:00,716,104,256,37,37
2023-04-26,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-04-26 21:18:00,879,131,357,49,49
2024-03-19,Infusion Pumps / Syringe Pumps,0,0,2024-03-19 22:23:00,869,121,284,41,41
2024-05-23,X-ray Machines,0,0,2024-05-23 00:59:00,869,128,253,35,35
2024-02-02,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-02-02 13:13:00,764,113,339,49,49
2023-06-03,MRI Machines,0,1,2023-06-03 23:12:00,778,115,66,10,10
2024-01-11,Ultrasound Machines,0,0,2024-01-11 20:01:00,833,121,238,34,34
2023-03-25,Anesthesia Machines,0,1,2023-03-25 07:04:00,656,100,62,7,7
2024-02-04,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-02-04 13:27:00,698,101,312,46,46
2024-04-14,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-04-14 13:18:00,783,107,282,42,42
2024-05-13,Bedside Lockers,0,0,2024-05-13 12:48:00,887,125,469,66,66
2024-08-01,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-08-01 00:10:00,886,130,384,57,57
2023-09-07,Anesthesia Machines,0,0,2023-09-07 18:43:00,914,137,81,12,12
2023-05-12,ECG Machines,0,0,2023-05-12 04:22:00,794,120,259,37,37
2023-06-15,Surgical Lights,0,0,2023-06-15 09:28:00,947,131,133,19,19
2023-05-08,IV Stands,0,0,2023-05-08 22:28:00,749,110,404,57,57
2024-06-24,Crash Carts,0,0,2024-06-24 04:27:00,961,131,30,4,4
2023-01-19,Suction Machines,0,0,2023-01-19 10:33:00,899,123,153,22,22
2024-04-16,Surgical Instrument Sets,1,0,2024-04-16 22:25:00,760,115,104,13,13
2023-02-01,Ultrasound Machines,0,0,2023-02-01 08:14:00,822,114,180,25,25
2023-03-04,Suction Machines,0,1,2023-03-04 04:14:00,819,119,200,27,27
2023-06-09,Ultrasound Machines,0,0,2023-06-09 09:39:00,898,131,228,34,34
2023-10-30,Stretchers,0,0,2023-10-30 15:39:00,778,118,209,27,27
2024-12-30,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-12-30 05:34:00,924,135,278,40,40
2023-03-16,Operation Tables,1,0,2023-03-16 12:20:00,863,122,59,10,10
2024-02-15,Sterilization Equipment (Autoclaves),0,0,2024-02-15 10:37:00,729,111,88,11,11
2024-11-06,Sterilization Equipment (Autoclaves),0,0,2024-11-06 21:38:00,905,126,134,20,20
2024-05-05,Anesthesia Machines,0,1,2024-05-05 18:07:00,770,106,53,8,8
2024-04-29,Infusion Pumps / Syringe Pumps,0,0,2024-04-29 23:49:00,1050,149,336,48,48
2023-12-24,MRI Machines,0,1,2023-12-24 06:43:00,711,101,108,11,11
2023-05-28,Ventilators,0,1,2023-05-28 07:19:00,812,111,118,14,14
2024-02-23,Bedside Lockers,0,0,2024-02-23 07:41:00,817,122,436,63,63
2023-04-27,Anesthesia Machines,0,0,2023-04-27 15:10:00,818,116,25,5,5
2024-04-11,MRI Machines,0,0,2024-04-11 22:13:00,728,111,84,13,13
2024-04-06,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-04-06 11:36:00,770,108,317,45,45
2024-08-20,X-ray Machines,0,0,2024-08-20 14:30:00,967,136,305,44,44
2023-06-14,Defibrillators,0,0,2023-06-14 06:07:00,863,128,88,11,11
2024-11-16,Surgical Lights,0,1,2024-11-16 12:38:00,808,114,111,14,14
2023-02-22,Crash Carts,0,0,2023-02-22 01:45:00,979,140,6,1,1
2024-07-11,IV Stands,0,0,2024-07-11 04:28:00,867,121,385,57,57
2023-11-09,Wheelchairs,0,0,2023-11-09 14:34:00,833,119,255,38,38
2024-09-27,ECG Machines,0,0,2024-09-27 15:02:00,864,120,241,34,34
2024-02-06,Surgical Lights,0,0,2024-02-06 18:44:00,752,114,78,10,10
2023-10-14,ECG Machines,0,1,2023-10-14 08:51:00,814,115,197,30,30
2023-05-29,Electrosurgical Units (Cautery),0,0,2023-05-29 08:27:00,845,122,8,2,2
2023-12-31,Suction Machines,0,1,2023-12-31 18:18:00,836,119,141,19,19
2024-04-24,Bedside Lockers,0,0,2024-04-24 10:27:00,804,112,426,62,62
2024-12-03,Wheelchairs,0,0,2024-12-03 16:41:00,879,129,300,42,42
2024-01-02,Bedside Lockers,0,0,2024-01-02 17:38:00,861,123,489,70,70
2024-06-13,Ultrasound Machines,0,0,2024-06-13 18:24:00,916,125,231,34,34
2023-03-09,MRI Machines,0,0,2023-03-09 21:57:00,896,134,91,15,15
2024-07-15,Anesthesia Machines,0,0,2024-07-15 13:35:00,824,120,37,7,7
2023-07-15,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-07-15 16:44:00,915,127,291,42,42
2024-07-07,MRI Machines,0,1,2024-07-07 12:17:00,828,121,111,15,15
2023-05-19,Wheelchairs,0,0,2023-05-19 11:16:00,755,110,256,37,37
2024-03-23,Electrosurgical Units (Cautery),0,1,2024-03-23 15:33:00,882,120,62,9,9
2023-02-11,CT Scanners,0,1,2023-02-11 00:56:00,975,138,162,20,20
2024-09-20,MRI Machines,0,0,2024-09-20 16:18:00,679,103,49,10,10
2023-10-28,Crash Carts,0,1,2023-10-28 13:33:00,1000,138,8,2,2
2024-07-16,IV Stands,0,0,2024-07-16 07:26:00,864,126,452,67,67
2023-10-11,Bedside Lockers,0,0,2023-10-11 18:45:00,840,120,471,68,68
2024-04-04,Electrosurgical Units (Cautery),0,0,2024-04-04 03:14:00,771,114,38,7,7
2023-03-07,Sterilization Equipment (Autoclaves),0,0,2023-03-07 06:33:00,926,130,63,10,10
2023-10-12,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-10-12 02:35:00,840,124,333,46,46
2024-05-09,Surgical Lights,0,0,2024-05-09 06:55:00,826,117,77,11,11
2024-02-02,Suction Machines,0,0,2024-02-02 23:45:00,829,116,138,17,17
2024-09-01,Anesthesia Machines,0,1,2024-09-01 12:37:00,705,105,65,8,8
2023-03-13,IV Stands,0,0,2023-03-13 13:38:00,810,118,399,57,57
2024-03-23,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2024-03-23 09:45:00,1008,146,349,52,52
2023-12-22,MRI Machines,1,0,2023-12-22 22:03:00,788,116,98,13,13
2024-04-27,MRI Machines,0,1,2024-04-27 10:25:00,911,126,135,18,18
2024-06-13,Bedside Lockers,0,0,2024-06-13 05:20:00,983,142,515,74,74
2023-02-21,Ventilators,0,0,2023-02-21 02:33:00,843,117,115,17,17
2024-04-04,Ultrasound Machines,0,0,2024-04-04 12:14:00,839,118,219,33,33
2023-09-14,Ultrasound Machines,0,0,2023-09-14 07:03:00,966,132,229,32,32
2023-06-01,Operation Tables,0,0,2023-06-01 01:25:00,747,102,75,11,11
2024-08-21,CT Scanners,0,0,2024-08-21 22:19:00,760,103,61,12,12
2024-09-10,IV Stands,0,0,2024-09-10 18:18:00,731,110,398,55,55
2023-02-04,ECG Machines,0,1,2023-02-04 10:33:00,886,123,211,32,32
2023-10-30,Ventilators,0,0,2023-10-30 07:52:00,884,130,132,18,18
2024-12-22,Surgical Instrument Sets,0,1,2024-12-22 11:26:00,596,90,51,5,5
2023-08-06,Ultrasound Machines,0,1,2023-08-06 08:38:00,824,117,191,28,28
2023-03-10,Ventilators,0,0,2023-03-10 13:36:00,865,122,94,14,14
2023-07-06,Wheelchairs,0,0,2023-07-06 13:09:00,897,128,224,32,32
2024-04-14,CT Scanners,0,1,2024-04-14 15:05:00,832,120,107,16,16
2024-11-13,Sterilization Equipment (Autoclaves),0,0,2024-11-13 06:43:00,749,105,62,10,10
2024-12-11,Surgical Lights,0,0,2024-12-11 22:32:00,910,126,57,6,6
2023-01-28,Ultrasound Machines,0,1,2023-01-28 03:17:00,892,125,244,34,34
2024-09-11,Ventilators,0,0,2024-09-11 05:20:00,895,123,136,19,19
2024-05-12,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-05-12 09:43:00,940,129,340,47,47
2024-11-18,MRI Machines,0,0,2024-11-18 20:10:00,818,117,61,12,12
2024-04-08,IV Stands,0,0,2024-04-08 13:35:00,685,104,372,54,54
2024-08-12,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-08-12 19:47:00,804,115,269,38,38
2023-05-25,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-05-25 18:38:00,834,117,310,43,43
2024-11-30,Stretchers,0,1,2024-11-30 05:16:00,725,109,134,18,18
2023-07-12,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-07-12 16:56:00,909,125,404,58,58
2024-03-13,Surgical Lights,0,0,2024-03-13 18:05:00,1042,146,60,9,9
2024-11-20,MRI Machines,0,0,2024-11-20 22:44:00,671,103,50,10,10
2024-12-04,X-ray Machines,0,0,2024-12-04 07:00:00,709,97,167,26,26
2024-02-25,Infusion Pumps / Syringe Pumps,0,1,2024-02-25 20:21:00,986,139,358,50,50
2023-09-12,Surgical Instrument Sets,0,0,2023-09-12 17:59:00,789,109,84,10,10
2024-08-29,Stretchers,1,0,2024-08-29 16:46:00,831,125,175,25,25
2023-06-07,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-06-07 08:20:00,826,123,364,50,50
2023-11-06,Ultrasound Machines,0,0,2023-11-06 18:43:00,690,103,208,28,28
2023-05-11,Ventilators,0,0,2023-05-11 17:55:00,865,122,99,14,14
2024-05-03,Ventilators,0,0,2024-05-03 10:53:00,872,131,94,14,14
2023-08-01,MRI Machines,0,0,2023-08-01 03:24:00,753,105,87,10,10
2024-09-01,Surgical Lights,0,1,2024-09-01 04:14:00,840,115,90,10,10
2024-04-18,Bedside Lockers,0,0,2024-04-18 23:37:00,735,112,407,60,60
2024-12-29,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-12-29 19:33:00,944,132,405,57,57
2023-07-22,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-07-22 19:43:00,778,112,271,38,38
2024-11-10,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-11-10 23:19:00,915,132,334,46,46
2023-03-22,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-03-22 18:54:00,811,114,274,42,42
2023-12-20,Wheelchairs,0,0,2023-12-20 12:00:00,846,127,338,45,45
2023-04-09,X-ray Machines,0,1,2023-04-09 10:42:00,995,135,297,41,41
2023-08-04,CT Scanners,0,0,2023-08-04 05:21:00,967,140,104,15,15
2023-11-08,CT Scanners,0,0,2023-11-08 04:04:00,936,132,84,12,12
2023-11-14,Operation Tables,0,0,2023-11-14 08:14:00,769,105,38,7,7
2023-08-15,Ventilators,0,0,2023-08-15 10:01:00,932,137,153,21,21
2024-10-18,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-10-18 03:01:00,815,116,305,46,46
2023-01-31,Surgical Instrument Sets,0,0,2023-01-31 00:36:00,891,125,77,15,15
2024-09-02,Electrosurgical Units (Cautery),0,0,2024-09-02 07:47:00,811,110,32,6,6
2023-12-07,Ultrasound Machines,0,0,2023-12-07 04:18:00,868,121,183,26,26
2023-10-07,ECG Machines,0,1,2023-10-07 12:53:00,793,112,240,33,33
2023-08-31,Ventilators,0,0,2023-08-31 20:39:00,947,135,184,25,25
2023-06-13,MRI Machines,0,0,2023-06-13 01:17:00,666,98,93,14,14
2023-02-24,Crash Carts,0,0,2023-02-24 01:54:00,795,113,7,2,2
2024-02-15,Crash Carts,0,0,2024-02-15 20:55:00,1000,141,0,1,1
2023-02-18,Defibrillators,0,1,2023-02-18 15:24:00,906,135,41,6,6
2024-05-21,X-ray Machines,0,0,2024-05-21 14:19:00,894,133,306,44,44
2023-11-17,Sterilization Equipment (Autoclaves),0,0,2023-11-17 15:11:00,972,144,92,13,13
2024-09-27,Wheelchairs,0,0,2024-09-27 22:17:00,679,104,213,31,31
2024-04-29,MRI Machines,0,0,2024-04-29 11:02:00,968,132,75,12,12
2023-07-31,Ventilators,0,0,2023-07-31 03:35:00,838,120,90,14,14
2023-03-15,Ventilators,0,0,2023-03-15 18:05:00,848,120,99,13,13
2023-07-08,ECG Machines,0,1,2023-07-08 17:18:00,864,126,261,37,37
2024-05-21,Stretchers,0,0,2024-05-21 12:58:00,879,119,189,28,28
2023-08-14,MRI Machines,0,0,2023-08-14 09:19:00,894,121,58,9,9
2023-08-20,Stretchers,0,1,2023-08-20 08:09:00,837,122,179,27,27
2023-08-15,Stretchers,0,0,2023-08-15 18:14:00,856,129,204,29,29
2023-09-27,Ultrasound Machines,1,0,2023-09-27 19:36:00,785,117,191,28,28
2023-11-12,MRI Machines,0,1,2023-11-12 10:43:00,918,134,43,7,7
2024-10-31,X-ray Machines,0,0,2024-10-31 16:24:00,733,106,238,34,34
2024-10-24,IV Stands,1,0,2024-10-24 23:24:00,792,109,388,56,56
2023-05-02,Bedside Lockers,0,0,2023-05-02 10:02:00,980,134,487,70,70
2023-02-26,Crash Carts,0,1,2023-02-26 13:17:00,761,114,8,4,4
2024-10-10,IV Stands,0,0,2024-10-10 08:30:00,972,135,481,70,70
2024-04-17,Defibrillators,0,0,2024-04-17 20:38:00,830,117,65,8,8
2023-06-24,Defibrillators,0,1,2023-06-24 00:17:00,776,118,17,0,0
2024-07-08,Surgical Instrument Sets,0,0,2024-07-08 21:15:00,818,111,108,15,15
2023-03-29,Operation Tables,0,0,2023-03-29 01:12:00,851,127,55,6,6
2023-09-29,Crash Carts,0,0,2023-09-29 13:26:00,861,127,0,1,1
2024-03-03,Ventilators,0,1,2024-03-03 06:06:00,890,121,130,19,19
2023-09-18,CT Scanners,0,0,2023-09-18 05:02:00,968,140,163,24,24
2024-08-14,CT Scanners,0,0,2024-08-14 12:46:00,849,115,109,16,16
2023-06-01,Crash Carts,0,0,2023-06-01 10:10:00,791,120,11,2,2
2024-10-22,X-ray Machines,0,0,2024-10-22 00:18:00,756,109,222,34,34
2024-02-27,Surgical Instrument Sets,0,0,2024-02-27 00:10:00,842,115,75,12,12
2023-10-17,IV Stands,0,0,2023-10-17 08:09:00,667,96,356,50,50
2023-02-04,Operation Tables,0,1,2023-02-04 16:18:00,931,133,57,7,7
2023-05-20,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-05-20 02:14:00,859,128,314,46,46
2023-11-19,Stretchers,0,1,2023-11-19 18:09:00,769,110,151,22,22
2024-05-24,Surgical Instrument Sets,0,0,2024-05-24 11:42:00,839,118,42,8,8
2024-07-23,X-ray Machines,0,0,2024-07-23 20:02:00,740,107,236,32,32
2023-06-09,Defibrillators,0,0,2023-06-09 16:51:00,808,116,54,8,8
2023-09-25,Operation Tables,0,0,2023-09-25 20:05:00,833,113,31,5,5
2024-12-06,Infusion Pumps / Syringe Pumps,0,0,2024-12-06 12:52:00,760,110,270,38,38
2024-12-03,Infusion Pumps / Syringe Pumps,0,0,2024-12-03 13:45:00,887,123,263,36,36
2024-09-09,Suction Machines,0,0,2024-09-09 10:29:00,766,114,152,23,23
2023-05-28,CT Scanners,0,1,2023-05-28 19:49:00,723,101,117,16,16
2023-12-14,Ultrasound Machines,0,0,2023-12-14 17:34:00,843,115,156,23,23
2023-07-23,Surgical Lights,0,1,2023-07-23 05:45:00,856,123,83,12,12
2023-01-07,Ultrasound Machines,0,1,2023-01-07 04:43:00,824,123,242,34,34
2023-09-01,Anesthesia Machines,0,0,2023-09-01 04:20:00,901,135,50,6,6
2023-11-15,X-ray Machines,0,0,2023-11-15 12:48:00,833,120,240,35,35
2023-09-14,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-09-14 15:24:00,710,103,315,45,45
2023-07-04,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-07-04 05:32:00,814,123,282,41,41
2023-04-07,Anesthesia Machines,0,0,2023-04-07 16:30:00,781,115,71,11,11
2023-11-19,ECG Machines,1,1,2023-11-19 03:44:00,791,115,226,30,30
2024-07-05,Ventilators,0,0,2024-07-05 09:29:00,809,122,86,13,13
2024-05-27,X-ray Machines,0,0,2024-05-27 15:46:00,958,131,268,37,37
2023-02-28,Sterilization Equipment (Autoclaves),0,0,2023-02-28 07:32:00,561,86,44,9,9
2023-03-23,Electrosurgical Units (Cautery),0,0,2023-03-23 03:15:00,865,123,66,12,12
2024-05-19,X-ray Machines,0,1,2024-05-19 04:46:00,852,125,243,36,36
2023-08-26,Stretchers,0,1,2023-08-26 03:23:00,863,124,179,26,26
2023-12-12,Operation Tables,0,0,2023-12-12 04:41:00,847,114,57,10,10
2024-12-30,MRI Machines,0,0,2024-12-30 04:03:00,856,128,92,14,14
2023-09-05,Wheelchairs,0,0,2023-09-05 13:16:00,983,134,297,45,45
2023-11-11,MRI Machines,0,1,2023-11-11 12:52:00,811,118,63,7,7
2024-06-01,Suction Machines,0,1,2024-06-01 09:54:00,902,124,165,24,24
2024-12-17,IV Stands,0,0,2024-12-17 17:02:00,846,114,393,57,57
2023-03-05,Sterilization Equipment (Autoclaves),0,1,2023-03-05 16:24:00,852,121,112,16,16
2024-03-17,Suction Machines,0,1,2024-03-17 16:28:00,820,113,173,24,24
2024-07-20,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-07-20 07:36:00,809,110,283,41,41
2023-07-09,Surgical Instrument Sets,0,1,2023-07-09 06:28:00,743,104,43,8,8
2024-02-19,Anesthesia Machines,0,0,2024-02-19 19:38:00,776,109,88,9,9
2024-08-28,Ultrasound Machines,0,0,2024-08-28 23:33:00,769,113,227,33,33
2024-10-11,Defibrillators,0,0,2024-10-11 17:15:00,778,114,32,5,5
2024-08-24,Suction Machines,0,1,2024-08-24 04:57:00,874,132,174,26,26
2023-12-11,Stretchers,0,0,2023-12-11 21:37:00,814,119,162,23,23
2023-12-18,Stretchers,0,0,2023-12-18 16:03:00,864,124,191,27,27
2024-05-09,Bedside Lockers,0,0,2024-05-09 14:00:00,847,117,422,62,62
2023-10-07,Surgical Instrument Sets,0,1,2023-10-07 13:25:00,732,111,103,14,14
2024-06-21,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-06-21 22:01:00,929,132,340,49,49
2024-02-03,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-02-03 08:44:00,839,114,300,43,43
2024-09-14,Sterilization Equipment (Autoclaves),0,1,2024-09-14 05:42:00,664,99,44,7,7
2023-03-14,Wheelchairs,0,0,2023-03-14 22:57:00,759,115,199,28,28
2023-01-27,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-01-27 02:27:00,828,123,340,49,49
2024-02-29,Crash Carts,0,0,2024-02-29 20:01:00,786,110,13,0,0
2023-08-16,ECG Machines,0,0,2023-08-16 19:23:00,790,114,247,34,34
2024-04-30,Surgical Lights,1,0,2024-04-30 18:18:00,936,132,75,11,11
2024-09-27,X-ray Machines,0,0,2024-09-27 07:01:00,911,130,285,41,41
2023-04-16,Electrosurgical Units (Cautery),0,1,2023-04-16 19:31:00,834,116,52,10,10
2024-05-24,Sterilization Equipment (Autoclaves),0,0,2024-05-24 10:00:00,781,113,99,14,14
2023-06-25,Wheelchairs,0,1,2023-06-25 04:53:00,773,105,234,35,35
2024-09-15,Operation Tables,0,1,2024-09-15 13:18:00,774,104,76,10,10
2024-02-19,Defibrillators,0,0,2024-02-19 17:47:00,883,127,17,2,2
2024-06-20,X-ray Machines,0,0,2024-06-20 01:34:00,779,113,232,35,35
2023-04-04,IV Stands,0,0,2023-04-04 01:37:00,742,111,394,58,58
2024-02-19,Bedside Lockers,0,0,2024-02-19 02:31:00,745,109,473,67,67
2024-04-04,Ventilators,0,0,2024-04-04 13:26:00,808,111,114,15,15
2024-05-19,Surgical Lights,0,1,2024-05-19 20:34:00,625,94,26,7,7
2023-09-12,ECG Machines,0,0,2023-09-12 23:44:00,698,105,197,29,29
2023-10-16,CT Scanners,0,0,2023-10-16 06:08:00,890,132,98,12,12
2024-12-20,Defibrillators,0,0,2024-12-20 13:57:00,890,128,36,5,5
2023-07-12,Electrosurgical Units (Cautery),0,0,2023-07-12 15:25:00,1013,146,61,7,7
2024-01-25,X-ray Machines,0,0,2024-01-25 21:27:00,724,107,248,36,36
2023-08-10,Electrosurgical Units (Cautery),0,0,2023-08-10 04:36:00,979,135,51,9,9
2024-03-13,Surgical Instrument Sets,0,0,2024-03-13 20:58:00,869,131,104,15,15
2023-09-17,Wheelchairs,0,1,2023-09-17 06:37:00,867,123,267,36,36
2024-09-09,X-ray Machines,0,0,2024-09-09 12:37:00,1022,143,294,40,40
2023-07-03,Operation Tables,0,0,2023-07-03 01:53:00,795,118,26,6,6
2024-05-03,Crash Carts,0,0,2024-05-03 13:28:00,890,128,49,8,8
2023-12-25,Sterilization Equipment (Autoclaves),0,0,2023-12-25 16:29:00,841,117,89,13,13
2023-11-10,Electrosurgical Units (Cautery),1,0,2023-11-10 23:30:00,741,112,43,6,6
2024-01-07,Sterilization Equipment (Autoclaves),0,1,2024-01-07 12:03:00,924,130,106,14,14
2024-12-09,Ultrasound Machines,0,0,2024-12-09 06:35:00,837,114,222,31,31
2024-10-05,Ventilators,0,1,2024-10-05 12:42:00,865,126,146,20,20
2023-03-28,ECG Machines,0,0,2023-03-28 23:40:00,811,115,233,33,33
2024-11-16,Ultrasound Machines,0,1,2024-11-16 03:27:00,836,125,240,32,32
2024-03-05,Crash Carts,0,0,2024-03-05 05:31:00,954,130,0,0,0
2023-06-05,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-06-05 05:30:00,727,105,348,48,48
