date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2024-06-10,Wheelchairs,True,False,2026-04-17 08:55:29,978,124,187,28,82
2024-02-21,Ventilators,False,False,2026-04-17 08:55:29,1512,197,120,22,70
2024-08-07,CT Scanners,False,False,2026-04-17 08:55:29,953,124,46,8,20
2024-12-26,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,851,121,128,24,73
2024-06-04,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,674,102,73,11,33
2024-02-21,IV Stands,False,False,2026-04-17 08:55:29,1073,146,49,8,24
2024-03-31,Defibrillators,False,True,2026-04-17 08:55:29,1560,201,295,38,116
2024-01-19,Surgical Instrument Sets,True,False,2026-04-17 08:55:29,515,82,85,11,36
2024-07-22,Wheelchairs,False,False,2026-04-17 08:55:29,588,86,35,5,17
2024-10-31,CT Scanners,False,False,2026-04-17 08:55:29,1133,162,130,17,49
2024-09-15,Ventilators,False,True,2026-04-17 08:55:29,1264,185,92,16,46
2024-02-02,Wheelchairs,False,False,2026-04-17 08:55:29,1259,182,215,28,80
2024-02-29,Crash Carts,False,False,2026-04-17 08:55:29,727,92,57,8,24
2024-11-05,Ventilators,False,False,2026-04-17 08:55:29,780,110,31,6,20
2024-03-24,IV Stands,False,True,2026-04-17 08:55:29,692,107,171,23,70
2024-08-13,X-ray Machines,False,False,2026-04-17 08:55:29,740,116,149,22,63
2024-01-06,Stretchers,False,True,2026-04-17 08:55:29,1488,203,185,28,77
2024-04-07,Defibrillators,False,True,2026-04-17 08:55:29,816,125,180,27,79
2024-09-05,Stretchers,False,False,2026-04-17 08:55:29,1299,184,212,41,128
2024-01-06,CT Scanners,False,True,2026-04-17 08:55:29,1319,218,81,13,38
2024-08-30,Wheelchairs,False,False,2026-04-17 08:55:29,645,95,129,22,72
2024-04-17,X-ray Machines,False,False,2026-04-17 08:55:29,1491,203,171,26,80
2024-07-24,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,619,96,100,15,45
2024-05-03,Crash Carts,False,False,2026-04-17 08:55:29,783,119,165,22,70
2024-03-13,Ventilators,True,False,2026-04-17 08:55:29,1354,184,185,29,86
2024-08-09,Crash Carts,False,False,2026-04-17 08:55:29,772,123,197,26,81
2024-03-06,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,940,154,203,36,106
2024-01-18,CT Scanners,False,False,2026-04-17 08:55:29,1383,217,231,29,84
2024-09-04,X-ray Machines,False,False,2026-04-17 08:55:29,948,136,197,32,93
2024-11-12,Defibrillators,False,False,2026-04-17 08:55:29,1283,196,206,41,121
2024-03-16,Defibrillators,False,True,2026-04-17 08:55:29,545,85,76,14,44
2024-04-17,Crash Carts,False,False,2026-04-17 08:55:29,1163,192,241,35,104
2024-08-12,IV Stands,False,False,2026-04-17 08:55:29,1235,168,161,21,63
2024-01-07,CT Scanners,False,True,2026-04-17 08:55:29,800,102,119,19,53
2024-02-17,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1237,171,205,38,111
2024-05-24,Wheelchairs,False,False,2026-04-17 08:55:29,703,109,100,15,47
2024-03-08,IV Stands,False,False,2026-04-17 08:55:29,1341,210,266,50,151
2024-07-05,X-ray Machines,False,False,2026-04-17 08:55:29,841,137,209,32,95
2024-10-22,X-ray Machines,False,False,2026-04-17 08:55:29,958,157,129,25,71
2024-06-11,Crash Carts,False,False,2026-04-17 08:55:29,1448,216,187,29,88
2024-08-04,Ventilators,False,True,2026-04-17 08:55:29,1416,211,134,18,52
2024-08-03,Wheelchairs,False,True,2026-04-17 08:55:29,1229,185,216,43,126
2024-05-14,CT Scanners,False,False,2026-04-17 08:55:29,1225,200,266,38,114
2024-07-14,CT Scanners,False,True,2026-04-17 08:55:29,1068,146,205,32,93
2024-07-12,Defibrillators,False,False,2026-04-17 08:55:29,1316,180,261,44,133
2024-01-25,Crash Carts,False,False,2026-04-17 08:55:29,805,116,95,16,43
2024-07-19,Crash Carts,False,False,2026-04-17 08:55:29,1127,160,131,21,61
2024-08-15,Ventilators,False,False,2026-04-17 08:55:29,1103,170,73,10,30
2024-02-09,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1421,205,146,23,70
2024-06-17,Wheelchairs,False,False,2026-04-17 08:55:29,813,119,42,7,23
2024-12-20,Ventilators,False,False,2026-04-17 08:55:29,1058,159,167,21,62
2024-05-28,Stretchers,False,False,2026-04-17 08:55:29,1033,157,124,18,50
2024-02-20,Ventilators,False,False,2026-04-17 08:55:29,1485,191,60,11,26
2024-08-26,Crash Carts,False,False,2026-04-17 08:55:29,1274,182,151,30,90
2024-11-13,Defibrillators,False,False,2026-04-17 08:55:29,1235,168,102,17,53
2024-08-13,Ventilators,False,False,2026-04-17 08:55:29,1536,218,183,36,107
2024-03-02,Wheelchairs,False,True,2026-04-17 08:55:29,775,100,133,24,70
2024-08-24,Ventilators,False,True,2026-04-17 08:55:29,994,162,77,15,46
2024-03-05,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1298,204,275,46,139
2024-08-14,Stretchers,False,False,2026-04-17 08:55:29,837,137,137,26,78
2024-05-13,IV Stands,False,False,2026-04-17 08:55:29,1124,182,200,36,105
2024-10-08,IV Stands,False,False,2026-04-17 08:55:29,1041,135,235,30,93
2024-11-06,Wheelchairs,False,False,2026-04-17 08:55:29,839,111,166,21,57
2024-05-11,Stretchers,False,True,2026-04-17 08:55:29,599,83,89,12,33
2024-01-29,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,659,100,62,10,30
2024-03-28,Crash Carts,False,False,2026-04-17 08:55:29,735,115,173,23,69
2024-08-14,Stretchers,False,False,2026-04-17 08:55:29,1068,162,133,23,71
2024-03-18,Stretchers,False,False,2026-04-17 08:55:29,1635,220,285,50,152
2024-08-23,Defibrillators,False,False,2026-04-17 08:55:29,1407,208,186,31,93
2024-05-10,X-ray Machines,False,False,2026-04-17 08:55:29,1394,201,309,49,151
2024-12-02,Stretchers,False,False,2026-04-17 08:55:29,1281,169,113,22,63
2024-01-05,Ventilators,False,False,2026-04-17 08:55:29,766,116,131,19,49
2024-03-21,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1172,176,207,30,87
2024-01-02,Stretchers,False,False,2026-04-17 08:55:29,885,130,123,21,64
2024-01-03,Crash Carts,False,False,2026-04-17 08:55:29,564,84,122,19,61
2024-07-21,X-ray Machines,False,True,2026-04-17 08:55:29,1169,161,227,29,84
2024-10-04,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1153,155,232,34,102
2024-09-16,Crash Carts,False,False,2026-04-17 08:55:29,1342,192,152,30,87
2024-06-14,Defibrillators,False,False,2026-04-17 08:55:29,939,129,190,29,79
2024-01-17,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,613,89,78,11,28
2024-04-18,Crash Carts,False,False,2026-04-17 08:55:29,780,120,164,22,68
2024-05-22,Crash Carts,False,False,2026-04-17 08:55:29,846,119,54,7,23
2024-05-02,Wheelchairs,False,False,2026-04-17 08:55:29,1666,209,290,39,120
2024-12-06,Defibrillators,False,False,2026-04-17 08:55:29,1403,190,348,44,132
2024-04-12,IV Stands,False,False,2026-04-17 08:55:29,739,115,82,16,50
2024-08-25,Defibrillators,False,True,2026-04-17 08:55:29,1455,203,62,10,29
2024-07-15,Defibrillators,False,False,2026-04-17 08:55:29,577,94,53,9,29
2024-11-10,X-ray Machines,False,True,2026-04-17 08:55:29,664,89,112,18,54
2024-08-07,X-ray Machines,False,False,2026-04-17 08:55:29,916,116,78,12,36
2024-01-26,Wheelchairs,False,False,2026-04-17 08:55:29,497,82,46,7,22
2024-04-06,CT Scanners,False,True,2026-04-17 08:55:29,1277,163,240,33,93
2024-03-16,IV Stands,False,True,2026-04-17 08:55:29,664,95,82,15,42
2024-12-03,Stretchers,False,False,2026-04-17 08:55:29,601,80,50,9,28
2024-08-24,IV Stands,False,True,2026-04-17 08:55:29,986,135,131,17,49
2024-11-07,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1146,178,179,30,93
2024-07-07,IV Stands,False,True,2026-04-17 08:55:29,829,123,42,7,24
2024-03-09,Stretchers,False,True,2026-04-17 08:55:29,1329,197,300,45,132
2024-02-19,Defibrillators,False,False,2026-04-17 08:55:29,578,87,72,12,34
2024-05-08,Ventilators,False,False,2026-04-17 08:55:29,947,140,53,7,16
2024-05-29,Stretchers,False,False,2026-04-17 08:55:29,981,154,260,33,100
2024-03-05,Wheelchairs,False,False,2026-04-17 08:55:29,1088,162,126,24,67
2024-01-31,Defibrillators,False,False,2026-04-17 08:55:29,1276,186,321,45,137
2024-05-04,X-ray Machines,False,True,2026-04-17 08:55:29,762,106,194,25,77
2024-07-21,Wheelchairs,False,True,2026-04-17 08:55:29,1351,181,216,41,118
2024-09-22,IV Stands,False,True,2026-04-17 08:55:29,1118,183,70,14,41
2024-12-16,IV Stands,False,False,2026-04-17 08:55:29,1272,179,214,36,109
2024-03-09,X-ray Machines,True,True,2026-04-17 08:55:29,580,82,46,6,16
2024-09-05,Surgical Instrument Sets,True,False,2026-04-17 08:55:29,1413,210,315,46,137
2024-04-18,IV Stands,True,False,2026-04-17 08:55:29,927,142,137,26,81
2024-05-11,Stretchers,False,True,2026-04-17 08:55:29,716,111,34,6,18
2024-09-07,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,870,133,170,26,69
2024-11-23,Crash Carts,False,True,2026-04-17 08:55:29,1027,134,151,27,79
2024-10-23,Stretchers,False,False,2026-04-17 08:55:29,1452,212,86,11,37
2024-08-16,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,824,108,120,20,56
2024-11-16,CT Scanners,False,True,2026-04-17 08:55:29,1044,150,51,9,32
2024-01-29,Ventilators,False,False,2026-04-17 08:55:29,708,117,158,25,67
2024-02-12,IV Stands,False,False,2026-04-17 08:55:29,1490,189,170,27,83
2024-07-16,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,565,84,96,15,39
2024-03-11,Stretchers,False,False,2026-04-17 08:55:29,1062,161,127,25,74
2024-08-27,X-ray Machines,False,False,2026-04-17 08:55:29,1494,190,95,14,47
2024-07-24,CT Scanners,False,False,2026-04-17 08:55:29,673,92,107,15,45
2024-12-01,X-ray Machines,False,True,2026-04-17 08:55:29,810,122,103,18,56
2024-09-28,Crash Carts,True,True,2026-04-17 08:55:29,1194,184,222,28,82
2024-03-24,Defibrillators,False,True,2026-04-17 08:55:29,1293,193,153,30,90
2024-04-03,Ventilators,False,False,2026-04-17 08:55:29,812,117,54,7,24
2024-02-02,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1136,180,94,18,59
2024-10-15,Wheelchairs,False,False,2026-04-17 08:55:29,974,142,154,20,54
2024-04-26,Crash Carts,False,False,2026-04-17 08:55:29,1142,187,66,13,44
2024-08-18,Crash Carts,False,True,2026-04-17 08:55:29,721,96,107,15,45
2024-05-15,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,975,161,102,16,47
2024-04-08,IV Stands,False,False,2026-04-17 08:55:29,981,140,72,12,31
2024-07-10,Ventilators,False,False,2026-04-17 08:55:29,881,119,84,13,41
2024-02-02,Stretchers,True,False,2026-04-17 08:55:29,605,84,106,17,51
2024-05-25,X-ray Machines,False,True,2026-04-17 08:55:29,645,99,137,23,62
2024-08-14,Defibrillators,False,False,2026-04-17 08:55:29,1277,175,274,37,116
2024-06-24,CT Scanners,False,False,2026-04-17 08:55:29,819,118,148,19,53
2024-05-28,Wheelchairs,False,False,2026-04-17 08:55:29,1644,214,180,32,91
2024-11-06,X-ray Machines,False,False,2026-04-17 08:55:29,1283,213,200,27,80
2024-04-25,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,581,93,46,6,13
2024-12-08,IV Stands,False,True,2026-04-17 08:55:29,650,83,68,9,27
2024-08-12,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,621,101,47,8,22
2024-05-23,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,585,91,120,22,70
2024-05-12,Ventilators,False,True,2026-04-17 08:55:29,715,93,78,10,30
2024-12-27,IV Stands,False,False,2026-04-17 08:55:29,1387,193,201,29,83
2024-06-21,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,903,141,57,10,31
2024-01-19,CT Scanners,False,False,2026-04-17 08:55:29,819,108,30,5,14
2024-04-02,IV Stands,False,False,2026-04-17 08:55:29,1170,170,137,27,83
2024-02-22,Crash Carts,False,False,2026-04-17 08:55:29,722,100,61,10,29
2024-01-14,Crash Carts,False,True,2026-04-17 08:55:29,1133,146,48,7,24
2024-09-06,X-ray Machines,False,False,2026-04-17 08:55:29,878,120,133,21,66
2024-02-06,Ventilators,False,False,2026-04-17 08:55:29,1254,164,64,11,30
2024-08-29,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,672,91,83,15,45
2024-10-01,IV Stands,False,False,2026-04-17 08:55:29,998,126,167,29,88
2024-06-11,Defibrillators,False,False,2026-04-17 08:55:29,620,98,35,6,14
2024-12-24,Crash Carts,False,False,2026-04-17 08:55:29,1373,180,119,23,66
2024-04-01,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1354,211,147,19,59
2024-03-06,IV Stands,False,False,2026-04-17 08:55:29,1371,178,93,16,49
2024-04-04,Crash Carts,False,False,2026-04-17 08:55:29,967,138,109,14,41
2024-10-28,CT Scanners,False,False,2026-04-17 08:55:29,1403,219,228,31,91
2024-02-03,Ventilators,False,True,2026-04-17 08:55:29,809,102,97,17,45
2024-01-15,Stretchers,False,False,2026-04-17 08:55:29,996,150,204,32,94
2024-05-24,Crash Carts,False,False,2026-04-17 08:55:29,760,109,200,26,84
2024-02-06,X-ray Machines,False,False,2026-04-17 08:55:29,681,102,159,20,62
2024-03-07,Defibrillators,False,False,2026-04-17 08:55:29,1128,151,252,37,113
2024-08-17,Electrosurgical Units (Cautery),True,True,2026-04-17 08:55:29,1048,147,93,16,50
2024-01-03,Stretchers,False,False,2026-04-17 08:55:29,651,86,142,19,56
2024-05-27,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1236,168,218,32,95
2024-06-07,CT Scanners,False,False,2026-04-17 08:55:29,733,117,153,23,72
2024-11-28,X-ray Machines,False,False,2026-04-17 08:55:29,1182,174,95,13,38
2024-07-02,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,940,139,210,28,85
2024-12-09,Crash Carts,False,False,2026-04-17 08:55:29,837,106,34,6,15
2024-02-15,Ventilators,False,False,2026-04-17 08:55:29,1416,189,71,9,23
2024-07-01,Surgical Instrument Sets,True,False,2026-04-17 08:55:29,1330,195,285,37,108
2024-03-29,Ventilators,False,False,2026-04-17 08:55:29,1083,151,183,34,96
2024-10-29,CT Scanners,False,False,2026-04-17 08:55:29,1032,130,142,21,70
2024-02-13,X-ray Machines,False,False,2026-04-17 08:55:29,1211,171,149,21,63
2024-09-21,Ventilators,False,True,2026-04-17 08:55:29,1087,145,69,13,37
2024-10-13,Wheelchairs,False,True,2026-04-17 08:55:29,1385,192,84,12,39
2024-06-26,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1408,220,237,38,112
2024-11-12,Wheelchairs,False,False,2026-04-17 08:55:29,835,114,135,22,64
2024-05-02,CT Scanners,False,False,2026-04-17 08:55:29,1506,209,175,35,105
2024-04-04,Ventilators,False,False,2026-04-17 08:55:29,1214,155,93,12,37
2024-04-17,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1082,145,189,24,68
2024-09-24,CT Scanners,False,False,2026-04-17 08:55:29,1561,220,322,52,151
2024-07-30,Wheelchairs,False,False,2026-04-17 08:55:29,1354,191,113,21,63
2024-09-08,Stretchers,False,True,2026-04-17 08:55:29,1181,162,86,13,36
2024-09-12,IV Stands,False,False,2026-04-17 08:55:29,778,101,54,10,30
2024-02-09,CT Scanners,False,False,2026-04-17 08:55:29,1510,215,269,49,147
2024-07-01,Defibrillators,False,False,2026-04-17 08:55:29,867,135,130,19,58
2024-04-24,Crash Carts,False,False,2026-04-17 08:55:29,1589,211,126,18,54
2024-08-05,Ventilators,True,False,2026-04-17 08:55:29,649,88,28,4,9
2024-09-05,Ventilators,False,False,2026-04-17 08:55:29,850,133,35,6,17
2024-12-26,IV Stands,False,False,2026-04-17 08:55:29,694,87,50,8,21
2024-01-30,Stretchers,True,False,2026-04-17 08:55:29,623,83,60,9,31
2024-01-09,Wheelchairs,False,False,2026-04-17 08:55:29,1218,166,156,30,91
2024-01-16,Stretchers,False,False,2026-04-17 08:55:29,950,148,157,21,64
2024-04-25,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1191,155,80,14,42
2024-03-02,Electrosurgical Units (Cautery),True,True,2026-04-17 08:55:29,789,120,136,25,79
2024-07-25,IV Stands,False,False,2026-04-17 08:55:29,1400,178,272,41,124
2024-03-17,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1071,137,164,21,66
2024-07-29,Stretchers,False,False,2026-04-17 08:55:29,666,104,170,24,69
2024-03-18,IV Stands,False,False,2026-04-17 08:55:29,1145,162,213,27,80
2024-10-28,Crash Carts,False,False,2026-04-17 08:55:29,686,110,54,7,26
2024-12-15,Ventilators,False,True,2026-04-17 08:55:29,1194,159,247,31,90
2024-12-28,IV Stands,False,True,2026-04-17 08:55:29,1280,195,229,42,129
2024-02-24,Ventilators,False,True,2026-04-17 08:55:29,856,114,137,24,65
2024-04-15,CT Scanners,False,False,2026-04-17 08:55:29,726,92,63,10,28
2024-01-30,Crash Carts,False,False,2026-04-17 08:55:29,1236,173,58,9,30
2024-05-18,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1184,167,238,33,99
2024-10-20,X-ray Machines,False,True,2026-04-17 08:55:29,730,120,194,26,75
2024-11-04,Wheelchairs,False,False,2026-04-17 08:55:29,1325,192,154,30,91
2024-08-21,Wheelchairs,False,False,2026-04-17 08:55:29,1532,198,294,49,148
2024-03-05,X-ray Machines,False,False,2026-04-17 08:55:29,1028,160,190,25,70
2024-07-09,Stretchers,False,False,2026-04-17 08:55:29,1064,166,268,39,113
2024-10-06,Crash Carts,False,True,2026-04-17 08:55:29,604,91,68,12,33
2024-05-17,Crash Carts,False,False,2026-04-17 08:55:29,795,113,172,26,77
2024-12-05,CT Scanners,False,False,2026-04-17 08:55:29,659,92,42,6,19
2024-06-16,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,830,137,212,32,91
2024-11-01,Wheelchairs,False,False,2026-04-17 08:55:29,561,84,105,19,54
2024-01-01,IV Stands,False,False,2026-04-17 08:55:29,571,80,64,11,26
2024-09-29,Crash Carts,False,True,2026-04-17 08:55:29,1119,176,188,26,80
2024-06-27,Stretchers,False,False,2026-04-17 08:55:29,1334,173,201,27,77
2024-07-06,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,866,132,79,11,30
2024-02-28,Ventilators,False,False,2026-04-17 08:55:29,812,116,170,28,80
2024-02-14,Stretchers,False,False,2026-04-17 08:55:29,1539,213,96,13,43
2024-07-16,Ventilators,False,False,2026-04-17 08:55:29,1300,193,373,47,147
2024-10-13,Crash Carts,True,True,2026-04-17 08:55:29,1199,172,150,20,58
2024-10-12,CT Scanners,False,True,2026-04-17 08:55:29,1081,137,131,17,51
2024-03-17,Crash Carts,False,True,2026-04-17 08:55:29,1441,215,64,11,32
2024-01-25,Crash Carts,False,False,2026-04-17 08:55:29,919,146,238,34,101
2024-12-25,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,707,110,140,23,66
2024-12-19,Defibrillators,False,False,2026-04-17 08:55:29,1089,172,75,10,28
2024-02-20,Defibrillators,False,False,2026-04-17 08:55:29,1396,218,161,23,66
2024-12-09,Wheelchairs,False,False,2026-04-17 08:55:29,1037,162,50,10,27
2024-09-28,X-ray Machines,False,True,2026-04-17 08:55:29,1064,134,104,19,53
2024-06-17,Stretchers,False,False,2026-04-17 08:55:29,1487,192,303,41,127
2024-06-29,Defibrillators,False,True,2026-04-17 08:55:29,619,98,85,12,41
2024-04-25,CT Scanners,False,False,2026-04-17 08:55:29,622,98,158,20,62
2024-11-12,IV Stands,False,False,2026-04-17 08:55:29,947,138,157,26,76
2024-10-14,Stretchers,False,False,2026-04-17 08:55:29,1325,195,156,23,67
2024-03-10,CT Scanners,False,True,2026-04-17 08:55:29,1122,142,149,22,61
2024-04-03,Stretchers,False,False,2026-04-17 08:55:29,1020,140,87,13,38
2024-01-14,IV Stands,False,True,2026-04-17 08:55:29,511,81,131,18,49
2024-11-18,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,728,94,83,14,41
2024-02-21,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1158,190,123,22,66
2024-02-10,Stretchers,True,True,2026-04-17 08:55:29,1334,177,223,28,78
2024-01-22,Crash Carts,False,False,2026-04-17 08:55:29,589,96,119,18,55
2024-09-18,Defibrillators,False,False,2026-04-17 08:55:29,1051,172,251,35,107
2024-10-16,CT Scanners,False,False,2026-04-17 08:55:29,996,154,121,21,58
2024-11-27,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1566,201,95,15,42
2024-01-04,Ventilators,False,False,2026-04-17 08:55:29,1001,156,228,35,111
2024-05-31,IV Stands,False,False,2026-04-17 08:55:29,944,147,133,26,78
2024-06-28,CT Scanners,False,False,2026-04-17 08:55:29,642,96,108,20,58
2024-05-21,CT Scanners,False,False,2026-04-17 08:55:29,999,161,108,14,41
2024-03-13,X-ray Machines,False,False,2026-04-17 08:55:29,1142,143,156,29,84
2024-07-31,Stretchers,False,False,2026-04-17 08:55:29,1076,135,136,18,57
2024-08-13,Defibrillators,False,False,2026-04-17 08:55:29,1633,216,136,27,81
2024-10-22,Defibrillators,False,False,2026-04-17 08:55:29,1031,142,96,14,41
2024-08-27,Stretchers,False,False,2026-04-17 08:55:29,651,82,140,20,59
2024-11-10,Wheelchairs,False,True,2026-04-17 08:55:29,1016,151,99,15,48
2024-02-14,Wheelchairs,False,False,2026-04-17 08:55:29,1153,147,140,24,72
2024-06-11,Wheelchairs,False,False,2026-04-17 08:55:29,1096,139,95,14,38
2024-09-16,Ventilators,False,False,2026-04-17 08:55:29,884,124,48,9,29
2024-07-11,CT Scanners,False,False,2026-04-17 08:55:29,601,92,92,16,41
2024-09-27,Defibrillators,False,False,2026-04-17 08:55:29,845,114,135,22,67
2024-11-23,Crash Carts,False,True,2026-04-17 08:55:29,1245,156,98,17,46
2024-04-16,CT Scanners,False,False,2026-04-17 08:55:29,911,130,154,21,64
2024-12-04,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1449,217,153,29,84
2024-10-08,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1190,155,67,10,28
2024-03-21,X-ray Machines,False,False,2026-04-17 08:55:29,844,120,231,29,88
2024-10-30,CT Scanners,False,False,2026-04-17 08:55:29,1205,164,180,33,97
2024-07-14,X-ray Machines,False,True,2026-04-17 08:55:29,1001,127,109,21,58
2024-03-28,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,622,90,110,20,59
2024-04-18,X-ray Machines,False,False,2026-04-17 08:55:29,1116,172,281,42,122
2024-09-24,Crash Carts,False,False,2026-04-17 08:55:29,859,133,158,28,83
2024-02-09,CT Scanners,False,False,2026-04-17 08:55:29,898,129,225,31,92
2024-09-06,Crash Carts,False,False,2026-04-17 08:55:29,697,100,175,23,67
2024-10-23,Stretchers,False,False,2026-04-17 08:55:29,809,104,90,15,41
2024-08-07,Defibrillators,False,False,2026-04-17 08:55:29,1215,158,122,23,67
2024-01-19,Stretchers,True,False,2026-04-17 08:55:29,743,93,75,15,50
2024-02-10,Stretchers,False,True,2026-04-17 08:55:29,781,99,176,23,73
2024-03-27,Ventilators,False,False,2026-04-17 08:55:29,1285,162,220,29,86
2024-05-09,IV Stands,False,False,2026-04-17 08:55:29,1003,131,41,6,15
2024-01-07,CT Scanners,False,True,2026-04-17 08:55:29,1399,208,211,31,96
2024-02-01,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1087,155,72,12,36
2024-10-16,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,616,81,110,18,54
2024-12-02,IV Stands,False,False,2026-04-17 08:55:29,625,101,86,12,32
2024-08-24,Wheelchairs,False,True,2026-04-17 08:55:29,918,145,70,13,42
2024-03-05,CT Scanners,False,False,2026-04-17 08:55:29,1087,167,50,10,33
2024-11-08,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,732,118,68,9,28
2024-04-02,X-ray Machines,True,False,2026-04-17 08:55:29,728,121,90,12,39
2024-12-07,Stretchers,False,True,2026-04-17 08:55:29,861,134,161,31,90
2024-12-30,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1542,196,227,39,115
2024-03-19,CT Scanners,False,False,2026-04-17 08:55:29,941,135,222,28,84
2024-08-09,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,782,106,56,8,24
2024-01-17,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1094,146,230,31,92
2024-02-27,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,921,142,74,13,39
2024-06-25,Wheelchairs,False,False,2026-04-17 08:55:29,1258,201,207,37,111
2024-08-10,Defibrillators,False,True,2026-04-17 08:55:29,674,85,27,4,12
2024-12-05,IV Stands,False,False,2026-04-17 08:55:29,992,164,105,20,56
2024-12-11,IV Stands,False,False,2026-04-17 08:55:29,652,102,79,11,34
2024-03-05,CT Scanners,False,False,2026-04-17 08:55:29,817,128,103,16,48
2024-05-14,Crash Carts,False,False,2026-04-17 08:55:29,1427,180,126,19,54
2024-07-27,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1050,152,60,8,26
2024-08-22,Ventilators,False,False,2026-04-17 08:55:29,645,100,100,13,40
2024-10-01,Ventilators,True,False,2026-04-17 08:55:29,1102,163,276,35,100
2024-01-14,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,578,87,65,12,32
2024-08-03,X-ray Machines,False,True,2026-04-17 08:55:29,1481,193,236,44,132
2024-10-03,Wheelchairs,False,False,2026-04-17 08:55:29,903,137,156,21,62
2024-08-08,CT Scanners,False,False,2026-04-17 08:55:29,961,139,178,23,70
2024-08-09,X-ray Machines,False,False,2026-04-17 08:55:29,772,100,91,12,34
2024-10-22,Ventilators,False,False,2026-04-17 08:55:29,657,84,39,5,14
2024-08-21,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,838,124,77,12,37
2024-03-18,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1534,200,343,43,128
2024-04-12,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,676,94,139,23,60
2024-06-04,Defibrillators,False,False,2026-04-17 08:55:29,745,94,85,15,47
2024-10-21,Crash Carts,False,False,2026-04-17 08:55:29,795,121,150,24,68
2024-12-29,Crash Carts,False,True,2026-04-17 08:55:29,528,84,127,19,58
2024-02-14,Ventilators,False,False,2026-04-17 08:55:29,886,116,100,14,43
2024-10-06,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1603,214,215,40,119
2024-10-08,Crash Carts,False,False,2026-04-17 08:55:29,928,123,43,8,18
2024-01-19,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1351,212,235,39,117
2024-08-29,X-ray Machines,False,False,2026-04-17 08:55:29,821,118,44,6,23
2024-06-26,X-ray Machines,False,False,2026-04-17 08:55:29,852,136,134,17,52
2024-06-19,Wheelchairs,False,False,2026-04-17 08:55:29,696,105,138,25,71
2024-07-19,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1137,148,145,21,64
2024-06-01,Ventilators,False,True,2026-04-17 08:55:29,1527,207,173,24,63
